DTYPE	DCSTAT	DCBY	MYEAR	STATN	REP_STATN_NAME	PROJ	ORDERER	SHIPC	VISITID	CRUISE_NO	SHARKID_MD5	SDATE	STIME	EDATE	ETIME	LATIT_DM	LONGI_DM	LATIT_DD	LONGI_DD	POSYS	WADEP	WINDIR	WINSP	AIRTEMP	AIRPRES	WEATH	CLOUD	WAVES	ICEOB	SECCHI	QSEC	COMNT_VISIT	SMPNO	MNDEP	MXDEP	SLABO	ACKR_SMP	SMTYP	SMVOL	COMNT_SAMP	PARAM	VALUE	MUNIT	QFLAG	CALC_BY_DATA_CENTRE	METOA	METDC	REFSK	COMNT_VAR	UNCERT	METCU	LMQNT	DETLI	RANA	ALABO	ACKR_ANA	ANADATE	WATER_CATEGORY	WATER_DISTRICT	SEA_AREA_NAME	SEA_AREA_CODE	WATER_TYPE_AREA	SEA_BASIN	HELCOM-OSPAR_AREA	EEZ	COUNTY_NAME	MUNICIPALITY_NAME	VISS_EU_ID	WLTYP	MSTAT	PURPM	MPROG	RLABO	DATA_CENTRE	INTERNET_ACCESS	DATA_SET_NAME	FILE_NAME
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			23	5524eadf278bc7ea943e92d7a4b63f5a	2014-10-23	07:05			64 42.51	22 03.76	64.70850	22.06267	GPS	120												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.45	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			23	72f516b98e9d64f3a31d71ff7d57de60	2014-10-23	07:05			64 42.51	22 03.76	64.70850	22.06267	GPS	120												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.45	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			23	021ffec65337d1d1ab7d12bf824dd39f	2014-10-21	14:00			62 39.20	18 57.14	62.65333	18.95233	GPS	198												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.28	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			23	4c4b47497e8b37a627a80ba88e7aa597	2014-10-21	14:00			62 39.20	18 57.14	62.65333	18.95233	GPS	198												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.04	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			20	45233bb4b701f091591e47c6f42b03ea	2014-09-11	07:05			64 42.50	22 04.00	64.70833	22.06667	GPS	126												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	3.09	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			20	aa216dc4ef569eba84b42786a280ff97	2014-09-11	07:05			64 42.50	22 04.00	64.70833	22.06667	GPS	126												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	3.07	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			20	20aef2fef0d91a9623471754a7d237bf	2014-09-09	13:35			62 39.17	18 57.10	62.65283	18.95167	GPS	197												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.79	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			20	3ac9b71803ab120dfb1e5a2274b492c9	2014-09-09	13:35			62 39.17	18 57.10	62.65283	18.95167	GPS	197												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.64	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			17	55fe1fd3f46fb61340a41fb16fcee730	2014-07-31	07:10			64 42.52	22 03.96	64.70867	22.06600	GPS	126												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.3	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			17	aa1d8d55503d59f56e8f0cfbdab67dc4	2014-07-31	07:10			64 42.52	22 03.96	64.70867	22.06600	GPS	126												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.21	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			17	c270b02cee1ee1e792a5831f158a2c4a	2014-07-28	20:00			62 39.13	18 57.27	62.65217	18.95450	GPS	199												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.86	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			17	eaee70074c6c42fb739407bcdbf4606f	2014-07-28	20:00			62 39.13	18 57.27	62.65217	18.95450	GPS	199												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.96	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			16	64ebabb0689e0a38994b6bc68ea13d12	2014-07-03	06:10			64 42.50	22 04.00	64.70833	22.06667	GPS	124												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.38	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			16	d6a9395716e5e26c726003b663da2e30	2014-07-03	06:10			64 42.50	22 04.00	64.70833	22.06667	GPS	124												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.4	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			16	e807354e57061dd4c7da2bed8e8dbdbc	2014-07-01	14:10			62 39.17	18 57.15	62.65283	18.95250	GPS	197												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.29	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			16	b5dd05abefb2896f752e21ba94feb08f	2014-07-01	14:10			62 39.17	18 57.15	62.65283	18.95250	GPS	197												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.21	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			14	692e3e2d438101ad298e21ba7f2027c9	2014-06-05	06:40			64 42.50	22 04.00	64.70833	22.06667	GPS	125												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.3	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			14	8eaacdba8ae8c0b4275358c5e6e50086	2014-06-05	06:40			64 42.50	22 04.00	64.70833	22.06667	GPS	125												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.37	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			14	4f1f7947f988ebbe8fc0cb758e7a2dc7	2014-06-03	09:10			62 39.16	18 57.13	62.65267	18.95217	GPS	197												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.38	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			14	30b0d0620cbf4139bbee66921e6787f0	2014-06-03	09:10			62 39.16	18 57.13	62.65267	18.95217	GPS	197												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.44	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			13	dafcc96b75cf36472afe698ab85fb253	2014-05-22	07:15			64 42.65	22 04.18	64.71083	22.06967	GPS	121												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	1.86	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			13	d76c85ad26b7e9b6a167f536382f9239	2014-05-22	07:15			64 42.65	22 04.18	64.71083	22.06967	GPS	121												2	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	1.89	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			13	6c81d6d1927def17f25a8bfe537cc090	2014-05-20	15:20			62 39.11	18 57.08	62.65183	18.95133	GPS	201												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.36	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			13	364f97b2958cec16ac2ad9b0d49cd193	2014-05-20	15:20			62 39.11	18 57.08	62.65183	18.95133	GPS	201												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.39	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			11	1fca9abf48ca9bd77063805452811e3f	2014-04-23	13:40			62 39.17	18 57.14	62.65283	18.95233	GPS	205												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	8.12	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			11	5c7e9f79f592e93b4fad70bb2b66cc4b	2014-04-23	13:40			62 39.17	18 57.14	62.65283	18.95233	GPS	205												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	8.15	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			11	c300dfead050fcbf2cda03263edcb59a	2014-04-22	18:40			64 42.50	22 03.99	64.70833	22.06650	GPS	128												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.3	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			11	83693cbea2bbc9315d3cd3cde17fd6ea	2014-04-22	18:40			64 42.50	22 03.99	64.70833	22.06650	GPS	128												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	1.33	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			4	b417080fcd8db9254b02874e476e727a	2014-02-26	10:40			64 42.51	22 04.00	64.70850	22.06667	GPS	128												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.27	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	F9 / A13	A13	-	Havs- och vattenmyndigheten			4	4f7e18618f80d975fb3ff5a846562cea	2014-02-26	10:40			64 42.51	22 04.00	64.70850	22.06667	GPS	128												2	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.29	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenvikens utsjövatten			01 - Bottenviken	HELCOM				SE719293-179824				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
Chlorophyll	Klar	Leverantör	2014	C3	C3	-	Havs- och vattenmyndigheten			2	c2d4c66937b6735c5e785401799074a2	2014-02-11	00:00			62 39.18	18 57.19	62.65300	18.95317	GPS	198												1	0	10	Umeå Universitet		HOS	0.2		Chlorophyll-a	0.58	ug/l			FLM		HC-C-C2	Detektionsgräns 0,05mg/m3						Umeå Universitet			Utsjövatten	Övriga områden utanför Sverige	Del av Bottenhavets utsjövatten			03 - Bottenhavet	HELCOM				SE695299-166132				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2014_UMSC	SHARK_Chlorophyll_2014_UMSC_version_2019-02-14.zip
