STATN	STNCODE	DEPH	SDATE	DOXY_BTL_bottom
BY38 KARLSÖDJ	BPWX45	100.0	1997-12-11	0.21
BY38 KARLSÖDJ	BPWX45	106.0	1998-01-22	0.38
BY38 KARLSÖDJ	BPWX45	106.0	1998-02-21	0.51
BY38 KARLSÖDJ	BPWX45	108.0	1998-03-06	0.51
BY38 KARLSÖDJ	BPWX45	105.0	1998-03-18	0.43
BY38 KARLSÖDJ	BPWX45	110.0	1998-04-22	0.59
BY38 KARLSÖDJ	BPWX45	107.0	1998-06-05	0.57
BY38 KARLSÖDJ	BPWX45	108.0	1998-06-26	0.33
BY38 KARLSÖDJ	BPWX45	105.0	1998-07-24	0.17
BY38 KARLSÖDJ	BPWX45	109.0	1998-08-26	0.1
BY38 KARLSÖDJ	BPWX45	110.0	1998-09-25	0.33
BY38 KARLSÖDJ	BPWX45	105.0	1998-10-21	0.39
BY38 KARLSÖDJ	BPWX45	110.0	1998-11-20	0.16
BY38 KARLSÖDJ	BPWX45	111.0	1998-12-07	0.19
BY38 KARLSÖDJ	BPWX45	110.0	1999-01-22	0.29
BY38 KARLSÖDJ	BPWX45	109.0	1999-02-25	0.66
BY38 KARLSÖDJ	BPWX45	108.0	1999-03-25	1.04
BY38 KARLSÖDJ	BPWX45	110.0	1999-05-20	0.49
BY38 KARLSÖDJ	BPWX45	105.0	1999-06-11	0.18
BY38 KARLSÖDJ	BPWX45	109.0	1999-07-09	0.23
BY38 KARLSÖDJ	BPWX45	107.0	1999-08-06	-0.7629600000000001
BY38 KARLSÖDJ	BPWX45	108.0	1999-08-26	-0.7629600000000001
BY38 KARLSÖDJ	BPWX45	110.0	1999-10-02	-0.40392000000000006
BY38 KARLSÖDJ	BPWX45	110.0	1999-10-26	-0.5834400000000001
BY38 KARLSÖDJ	BPWX45	111.0	1999-12-02	-0.08976
BY38 KARLSÖDJ	BPWX45	110.0	2000-03-24	0.43
BY38 KARLSÖDJ	BPWX45	110.0	2000-04-28	0.15
BY38 KARLSÖDJ	BPWX45	109.0	2000-05-18	0.31
BY38 KARLSÖDJ	BPWX45	109.0	2000-06-15	0.18
BY38 KARLSÖDJ	BPWX45	109.0	2000-07-13	0.25
BY38 KARLSÖDJ	BPWX45	112.0	2000-08-10	0.2
BY38 KARLSÖDJ	BPWX45	111.0	2000-08-31	-0.53856
BY38 KARLSÖDJ	BPWX45	108.0	2000-10-06	-0.98736
BY38 KARLSÖDJ	BPWX45	109.0	2000-11-10	-0.17952
BY38 KARLSÖDJ	BPWX45	111.0	2000-12-14	-0.13464
BY38 KARLSÖDJ	BPWX45	111.0	2001-01-19	0.25
BY38 KARLSÖDJ	BPWX45	108.0	2001-03-03	0.46
BY38 KARLSÖDJ	BPWX45	112.0	2001-03-30	0.14
BY38 KARLSÖDJ	BPWX45	108.0	2001-04-27	0.12
BY38 KARLSÖDJ	BPWX45	113.0	2001-05-14	-0.17952
BY38 KARLSÖDJ	BPWX45	114.0	2001-06-15	-1.30152
BY38 KARLSÖDJ	BPWX45	110.0	2001-07-12	-1.3464
BY38 KARLSÖDJ	BPWX45	110.0	2001-08-02	-1.122
BY38 KARLSÖDJ	BPWX45	109.0	2001-08-30	-0.85272
BY38 KARLSÖDJ	BPWX45	110.0	2001-10-05	-0.71808
BY38 KARLSÖDJ	BPWX45	108.0	2001-11-15	-1.07712
BY38 KARLSÖDJ	BPWX45	108.0	2001-12-03	-0.71808
BY38 KARLSÖDJ	BPWX45	109.0	2002-01-15	0.17
BY38 KARLSÖDJ	BPWX45	110.0	2002-02-21	-0.5834400000000001
BY38 KARLSÖDJ	BPWX45	110.0	2002-03-18	-0.40392000000000006
BY38 KARLSÖDJ	BPWX45	108.0	2002-04-18	-0.13464
BY38 KARLSÖDJ	BPWX45	107.0	2002-05-16	-1.3464
BY38 KARLSÖDJ	BPWX45	109.0	2002-06-12	-1.25664
BY38 KARLSÖDJ	BPWX45	109.0	2002-07-11	-0.40392000000000006
BY38 KARLSÖDJ	BPWX45	109.0	2002-08-01	-0.6732
BY38 KARLSÖDJ	BPWX45	115.0	2002-08-29	-1.2117600000000002
BY38 KARLSÖDJ	BPWX45	113.0	2002-09-26	-0.7629600000000001
BY38 KARLSÖDJ	BPWX45	111.0	2002-11-16	-0.17952
BY38 KARLSÖDJ	BPWX45	109.0	2002-12-02	-0.31416
BY38 KARLSÖDJ	BPWX45	109.0	2003-01-17	-0.40392000000000006
BY38 KARLSÖDJ	BPWX45	110.0	2003-02-22	-0.8976000000000001
BY38 KARLSÖDJ	BPWX45	111.0	2003-03-25	-0.35904
BY38 KARLSÖDJ	BPWX45	110.0	2003-04-10	-0.40392000000000006
BY38 KARLSÖDJ	BPWX45	109.0	2003-05-08	-0.31416
BY38 KARLSÖDJ	BPWX45	109.0	2003-06-06	-0.9424800000000001
BY38 KARLSÖDJ	BPWX45	110.0	2003-07-10	-1.122
BY38 KARLSÖDJ	BPWX45	105.0	2003-07-31	-1.30152
BY38 KARLSÖDJ	BPWX45	112.0	2003-09-26	-1.2117600000000002
BY38 KARLSÖDJ	BPWX45	109.0	2003-10-21	-0.8078400000000001
BY38 KARLSÖDJ	BPWX45	109.0	2003-11-15	-0.8976000000000001
BY38 KARLSÖDJ	BPWX45	109.0	2003-12-01	-1.66056
BY38 KARLSÖDJ	BPWX45	109.0	2004-01-18	-0.98736
BY38 KARLSÖDJ	BPWX45	110.0	2004-02-21	-0.85272
BY38 KARLSÖDJ	BPWX45	111.0	2004-03-22	-0.26928
BY38 KARLSÖDJ	BPWX45	109.0	2004-04-22	-0.62832
BY38 KARLSÖDJ	BPWX45	108.0	2004-05-13	-1.30152
BY38 KARLSÖDJ	BPWX45	108.0	2004-06-10	-1.122
BY38 KARLSÖDJ	BPWX45	109.0	2004-07-01	-1.70544
BY38 KARLSÖDJ	BPWX45	100.0	2004-07-29	-0.8078400000000001
BY38 KARLSÖDJ	BPWX45	110.0	2004-08-25	-0.9424800000000001
BY38 KARLSÖDJ	BPWX45	110.0	2004-09-24	-1.07712
BY38 KARLSÖDJ	BPWX45	113.0	2004-10-22	-1.39128
BY38 KARLSÖDJ	BPWX45	109.0	2004-11-15	-1.3464
BY38 KARLSÖDJ	BPWX45	108.0	2004-11-29	-0.7629600000000001
BY38 KARLSÖDJ	BPWX45	111.0	2005-01-21	-0.49368
BY38 KARLSÖDJ	BPWX45	108.0	2005-02-28	0.32
BY38 KARLSÖDJ	BPWX45	110.0	2005-04-08	0.18
BY38 KARLSÖDJ	BPWX45	109.0	2005-04-28	0.02
BY38 KARLSÖDJ	BPWX45	109.0	2005-05-19	-0.8078400000000001
BY38 KARLSÖDJ	BPWX45	110.0	2005-06-16	-2.4684000000000004
BY38 KARLSÖDJ	BPWX45	110.0	2005-07-14	-1.4810400000000001
BY38 KARLSÖDJ	BPWX45	112.0	2005-08-11	-1.39128
BY38 KARLSÖDJ	BPWX45	110.0	2005-09-01	-2.0196
BY38 KARLSÖDJ	BPWX45	110.0	2005-10-28	-1.66056
BY38 KARLSÖDJ	BPWX45	110.0	2005-11-18	-0.8976000000000001
BY38 KARLSÖDJ	BPWX45	111.0	2006-03-04	-0.6732
BY38 KARLSÖDJ	BPWX45	109.0	2006-03-27	0.21
BY38 KARLSÖDJ	BPWX45	109.0	2006-04-27	-0.85272
BY38 KARLSÖDJ	BPWX45	109.0	2006-05-23	-1.25664
BY38 KARLSÖDJ	BPWX45	109.0	2006-06-15	-1.30152
BY38 KARLSÖDJ	BPWX45	110.0	2006-08-10	-1.70544
BY38 KARLSÖDJ	BPWX45	110.0	2006-08-29	-2.19912
BY38 KARLSÖDJ	BPWX45	109.0	2006-09-29	-1.43616
BY38 KARLSÖDJ	BPWX45	109.0	2006-10-11	-1.70544
BY38 KARLSÖDJ	BPWX45	109.0	2006-11-17	-1.2117600000000002
BY38 KARLSÖDJ	BPWX45	109.0	2006-12-04	-1.30152
BY38 KARLSÖDJ	BPWX45	112.0	2007-01-19	-1.25664
BY38 KARLSÖDJ	BPWX45	108.0	2007-02-21	-1.07712
BY38 KARLSÖDJ	BPWX45	110.0	2007-03-19	-0.26928
BY38 KARLSÖDJ	BPWX45	109.0	2007-04-18	-0.62832
BY38 KARLSÖDJ	BPWX45	110.0	2007-05-24	-1.30152
BY38 KARLSÖDJ	BPWX45	109.0	2007-06-14	-1.07712
BY38 KARLSÖDJ	BPWX45	110.0	2007-07-12	-1.122
BY38 KARLSÖDJ	BPWX45	110.0	2007-08-09	-1.5259200000000002
BY38 KARLSÖDJ	BPWX45	111.0	2007-08-30	-1.3464
BY38 KARLSÖDJ	BPWX45	109.0	2007-10-22	-1.4810400000000001
BY38 KARLSÖDJ	BPWX45	112.0	2007-11-16	-1.30152
BY38 KARLSÖDJ	BPWX45	108.0	2007-12-03	-1.07712
BY38 KARLSÖDJ	BPWX45	110.0	2008-01-19	-1.122
BY38 KARLSÖDJ	BPWX45	111.0	2008-03-17	-0.44880000000000003
BY38 KARLSÖDJ	BPWX45	110.0	2008-04-17	-0.9424800000000001
BY38 KARLSÖDJ	BPWX45	111.0	2008-05-15	-0.35904
BY38 KARLSÖDJ	BPWX45	111.0	2008-06-13	-0.62832
BY38 KARLSÖDJ	BPWX45	110.0	2008-07-11	-0.9424800000000001
BY38 KARLSÖDJ	BPWX45	110.0	2008-08-01	-1.1668800000000001
BY38 KARLSÖDJ	BPWX45	108.0	2008-08-22	-1.2117600000000002
BY38 KARLSÖDJ	BPWX45	109.0	2008-09-19	-1.39128
BY38 KARLSÖDJ	BPWX45	111.0	2008-10-11	-0.7629600000000001
BY38 KARLSÖDJ	BPWX45	109.0	2008-11-14	-0.9424800000000001
BY38 KARLSÖDJ	BPWX45	109.0	2008-12-01	-0.85272
BY38 KARLSÖDJ	BPWX45	110.0	2009-01-16	0.19
BY38 KARLSÖDJ	BPWX45	110.0	2009-02-21	-0.6732
BY38 KARLSÖDJ	BPWX45	108.0	2009-03-16	-0.13464
BY38 KARLSÖDJ	BPWX45	109.0	2009-04-18	-0.44880000000000003
BY38 KARLSÖDJ	BPWX45	109.0	2009-05-15	-0.49368
BY38 KARLSÖDJ	BPWX45	109.0	2009-06-12	-1.03224
BY38 KARLSÖDJ	BPWX45	109.0	2009-07-03	-1.03224
BY38 KARLSÖDJ	BPWX45	108.0	2009-07-31	-1.30152
BY38 KARLSÖDJ	BPWX45	110.0	2009-08-20	-0.8078400000000001
BY38 KARLSÖDJ	BPWX45	110.0	2009-09-18	-1.25664
BY38 KARLSÖDJ	BPWX45	110.0	2009-10-05	-1.03224
BY38 KARLSÖDJ	BPWX45	109.0	2009-11-13	-0.17952
BY38 KARLSÖDJ	BPWX45	110.0	2009-11-30	-1.03224
BY38 KARLSÖDJ	BPWX45	110.0	2010-01-20	0.25
BY38 KARLSÖDJ	BPWX45	109.0	2010-02-20	-0.40392000000000006
BY38 KARLSÖDJ	BPWX45	107.0	2010-03-15	-0.44880000000000003
BY38 KARLSÖDJ	BPWX45	111.0	2010-04-16	-1.1668800000000001
BY38 KARLSÖDJ	BPWX45	112.0	2010-05-06	-1.66056
BY38 KARLSÖDJ	BPWX45	110.0	2010-06-04	-2.06448
BY38 KARLSÖDJ	BPWX45	109.0	2010-07-01	-1.8849600000000002
BY38 KARLSÖDJ	BPWX45	110.0	2010-07-22	-2.64792
BY38 KARLSÖDJ	BPWX45	109.0	2010-08-19	-2.60304
BY38 KARLSÖDJ	BPWX45	109.0	2010-09-17	-1.7952000000000001
BY38 KARLSÖDJ	BPWX45	107.0	2010-10-10	-1.5708000000000002
BY38 KARLSÖDJ	BPWX45	109.0	2010-11-12	-1.4810400000000001
BY38 KARLSÖDJ	BPWX45	110.0	2010-11-29	-1.4810400000000001
BY38 KARLSÖDJ	BPWX45	111.0	2011-01-14	-0.35904
BY38 KARLSÖDJ	BPWX45	109.0	2011-03-10	-0.8078400000000001
BY38 KARLSÖDJ	BPWX45	110.0	2011-04-09	-0.6732
BY38 KARLSÖDJ	BPWX45	111.0	2011-06-21	-1.75032
BY38 KARLSÖDJ	BPWX45	110.0	2011-07-13	-2.15424
BY38 KARLSÖDJ	BPWX45	109.0	2011-09-16	-1.43616
BY38 KARLSÖDJ	BPWX45	111.0	2011-10-18	-1.75032
BY38 KARLSÖDJ	BPWX45	110.0	2011-11-19	-2.19912
BY38 KARLSÖDJ	BPWX45	114.0	2011-12-14	-1.03224
BY38 KARLSÖDJ	BPWX45	106.0	2012-03-02	0.25
BY38 KARLSÖDJ	BPWX45	111.0	2012-03-23	-0.53856
BY38 KARLSÖDJ	BPWX45	108.0	2012-04-13	0.25
BY38 KARLSÖDJ	BPWX45	107.0	2012-05-15	-0.04488
BY38 KARLSÖDJ	BPWX45	108.0	2012-07-12	-0.40392000000000006
BY38 KARLSÖDJ	BPWX45	107.0	2012-08-26	-1.03224
BY38 KARLSÖDJ	BPWX45	109.0	2012-11-25	-0.62832
BY38 KARLSÖDJ	BPWX45	107.0	2012-12-07	-0.5834400000000001
BY38 KARLSÖDJ	BPWX45	107.0	2013-02-02	0.17
BY38 KARLSÖDJ	BPWX45	108.0	2013-02-13	-0.49368
BY38 KARLSÖDJ	BPWX45	105.0	2013-03-23	0.25
BY38 KARLSÖDJ	BPWX45	107.0	2013-04-04	-0.35904
BY38 KARLSÖDJ	BPWX45	107.0	2013-05-28	-1.7952000000000001
BY38 KARLSÖDJ	BPWX45	108.0	2013-06-19	-1.25664
BY38 KARLSÖDJ	BPWX45	108.0	2013-07-17	-1.5708000000000002
BY38 KARLSÖDJ	BPWX45	109.0	2013-08-21	-1.97472
BY38 KARLSÖDJ	BPWX45	108.0	2013-09-14	-1.9298400000000002
BY38 KARLSÖDJ	BPWX45	109.0	2013-10-26	-1.5708000000000002
BY38 KARLSÖDJ	BPWX45	108.0	2013-11-09	-1.03224
BY38 KARLSÖDJ	BPWX45	109.0	2013-12-07	-1.25664
BY38 KARLSÖDJ	BPWX45	109.0	2014-02-04	-1.07712
BY38 KARLSÖDJ	BPWX45	110.0	2014-02-26	-0.9424800000000001
BY38 KARLSÖDJ	BPWX45	109.0	2014-03-19	-0.35904
BY38 KARLSÖDJ	BPWX45	100.0	2014-05-01	-0.5834400000000001
BY38 KARLSÖDJ	BPWX45	107.0	2014-06-14	-0.31416
